source	target
IL2	IL4
IL2	MAPK14
IL2	IFNG
SELE	TNF
SELE	CD44
HSPA4	HSP90AB1
HSPA4	HSP90AA1
TGFB3	VEGFC
TGFB3	VEGFA
TGFB3	ITGB3
TGFB3	SMAD1
TGFB3	SHC1
TGFB3	RELA
TGFB3	ITGB1
TGFB3	JUN
TGFB3	XIAP
TGFB3	MAP3K7
TGFB3	TAB2
TGFB3	TGFB2
TGFB3	FN1
TGFB3	PDGFB
TGFB3	PLG
TGFB3	PF4
TGFB3	ALB
TGFB3	APP
TGFB3	KNG1
TGFB3	VWF
TGFB3	ITGAV
TGFB3	THBS1
TGFB1	VEGFC
TGFB1	VEGFA
TGFB1	ITGB3
TGFB1	UBC
TGFB1	SMAD1
TGFB1	SHC1
TGFB1	UBA52
TGFB1	RELA
TGFB1	ITGB1
TGFB1	MMP9
TGFB1	JUN
TGFB1	XIAP
TGFB1	MAP3K7
TGFB1	TAB2
TGFB1	TGFB2
TGFB1	FN1
TGFB1	PDGFB
TGFB1	PLG
TGFB1	UBB
TGFB1	STAT6
TGFB1	PF4
TGFB1	ALB
TGFB1	PPARG
TGFB1	APP
TGFB1	RPS27A
TGFB1	KNG1
TGFB1	STAT3
TGFB1	MAPK3
TGFB1	VWF
TGFB1	ITGAV
TGFB1	THBS1
TGFB1	TGFB3
TGFB1	SERPINE1
TGFB1	HGF
VCAM1	IRF3
VCAM1	TNF
VCAM1	ITGB2
VCAM1	IRF7
VCAM1	ITGA4
VCAM1	ITGB1
VCAM1	HLA-DRA
VCAM1	ITGAD
VCAM1	SRC
VCAM1	STAT1
VCAM1	HLA-DRB1
VCAM1	PTK2
VCAM1	SELE
VCAM1	TRIM25
VCAM1	IL13
VCAM1	STAT6
TGFB2	VEGFC
TGFB2	VEGFA
TGFB2	SMAD1
TGFB2	RELA
TGFB2	JUN
TGFB2	MAP3K7
SMAD1	UBC
TAC1	GNB1
TAC1	ENSP00000459962
TAC1	BDKRB2
TAC1	PIK3R1
TAC1	AGTR1
TAC1	SAA1
TAC1	LTB4R
TAC1	CCK
TAC1	EDN1
TAC1	ANXA1
TAC1	AGT
TAC1	GNG2
TAC1	CALCA
TAC1	F2R
RIPK1	IKBKG
RIPK1	MAP3K14
RIPK1	TNFAIP3
RIPK1	BIRC2
RIPK1	MAP2K6
RIPK1	TRAF3
RIPK1	UBC
RIPK1	TRAF6
RIPK1	IKBKB
RIPK1	TICAM2
RIPK1	MAVS
RIPK1	TNF
RIPK1	UBA52
RIPK1	RELA
RIPK1	MAP3K1
RIPK1	DDX58
RIPK1	TAB3
RIPK1	TLR4
RIPK1	XIAP
RIPK1	ZBP1
RIPK1	CHUK
RIPK1	NFKB2
RIPK1	MAP3K7
RIPK1	TAB2
RIPK1	STAT1
RIPK1	CASP8
RIPK1	MAP2K3
RIPK1	UBE2V1
RIPK1	HSP90AA1
RIPK1	RNF135
RIPK1	TRIM25
RIPK1	UBE2N
RIPK1	NFKBIB
RIPK1	CFLAR
RIPK1	UBB
RIPK1	CD14
RIPK1	TLR3
RIPK1	RPS27A
RIPK1	IFIH1
RIPK1	BIRC3
NLRP3	NLRP1
NLRP3	TXNIP
NLRP3	CASP1
NLRP3	MAVS
NLRP3	NLRC4
NLRP3	RELA
NLRP3	CASP5
NLRP3	CARD8
NLRP3	SUGT1
NLRP3	HSP90AB1
NLRP3	NFKB2
IRAK2	IKBKG
IRAK2	MAP2K6
IRAK2	UBC
IRAK2	TRAF6
IRAK2	IKBKB
IRAK2	MYD88
IRAK2	IRAK4
IRAK2	UBA52
IRAK2	IL1R1
IRAK2	RELA
IRAK2	TIRAP
IRAK2	TLR7
IRAK2	TAB3
IRAK2	TLR4
IRAK2	CHUK
IRAK2	IRAK1
IRAK2	MAP3K7
IRAK2	TAB2
IRAK2	TLR1
IRAK2	HMGB1
IRAK2	MAP2K3
IRAK2	IL1RAP
IRAK2	TOLLIP
IRAK2	TLR8
IRAK2	UBB
IRAK2	RPS27A
IRAK2	IL1B
IRAK2	IL1A
IRAK2	IRAK3
IRAK2	TLR2
IRAK2	IL1RN
IRAK1	IKBKG
IRAK1	MAP2K6
IRAK1	UBC
IRAK1	TRAF6
IRAK1	IKBKB
IRAK1	TICAM2
IRAK1	MYD88
IRAK1	IRAK4
IRAK1	TLR6
IRAK1	UBA52
IRAK1	IL1R1
IRAK1	RELA
IRAK1	MAP3K1
IRAK1	IRF7
IRAK1	TIRAP
IRAK1	IL33
IRAK1	TLR7
IRAK1	TAB3
IRAK1	TLR4
IRAK1	CHUK
EFNB1	PIK3R1
EFNB1	SHC1
EFNB1	SRC
EFNB1	MMP9
EFNB1	MAP3K7
EFNB1	PTK2
EFNB1	MAP2K1
EFNB1	PIK3CA
EFNB1	MMP2
AGER	SAA1
AGER	RELA
AGER	ITGB2
CALCA	GNB1
CALCA	ADM
CALCA	POMC
CALCA	CRHR2
CALCA	GNG2
UBE2V1	IKBKG
UBE2V1	MAP2K6
UBE2V1	UBC
UBE2V1	TRAF6
UBE2V1	IKBKB
UBE2V1	TICAM2
UBE2V1	MYD88
UBE2V1	IRAK4
UBE2V1	UBA52
UBE2V1	RELA
UBE2V1	IRF7
UBE2V1	TLR7
UBE2V1	TAB3
UBE2V1	TLR4
UBE2V1	CHUK
UBE2V1	IRAK1
UBE2V1	MAP3K7
UBE2V1	TAB2
UBE2V1	MAP2K3
MASP1	MASP2
MASP1	MBL2
PRTN3	ELANE
PRTN3	TOLLIP
PRTN3	GALNS
PRTN3	PYCARD
PRTN3	C3
PLAA	UBC
PLAA	UBA52
COL4A1	ITGB3
COL4A1	ITGB1
COL4A1	COL2A1
VIMP	UBC
VIMP	UBA52
PROCR	F2R
PROCR	F2
PROCR	PF4
PROCR	PRTN3
PROCR	PROC
TSC2	AKT1
TSC2	IKBKB
TSC2	MAPK11
TSC2	AKT3
TSC2	MAPK3
TSC2	MAPK14
HGF	VEGFC
HGF	VEGFA
HGF	UBC
HGF	PIK3R1
HGF	SHC1
HGF	UBA52
HGF	ITGB1
HGF	MAPK8
HGF	JAK2
HGF	SRC
HGF	PLAU
HGF	PTPN1
HGF	TGFB2
HGF	FN1
HGF	JAK1
HGF	PTK2
HGF	PTPN11
HGF	PLAUR
HGF	PDGFB
HGF	LAMA3
HGF	PLG
HGF	UBB
HGF	STAT6
HGF	PF4
HGF	ALB
HGF	APP
HGF	RPS27A
HGF	KNG1
HGF	STAT3
HGF	FGF2
HGF	CBL
HGF	PIK3CA
HGF	IL7
HGF	MAPK3
HGF	CDH1
HGF	VWF
HGF	THBS1
HGF	PLCG1
HGF	TGFB3
HGF	SERPINE1
PDGFRA	PIK3R1
PDGFRA	SHC1
PDGFRA	SRC
PDGFRA	STAT1
PDGFRA	PDGFA
PDGFRA	JAK1
PDGFRA	PTPN11
PDGFRA	PDGFB
PDGFRA	STAT6
PDGFRA	STAT3
PDGFRA	FGF2
PDGFRA	PIK3CA
PDGFRA	ITGAV
ZBP1	IKBKG
ZBP1	IRF3
ZBP1	IKBKE
ZBP1	UBC
ZBP1	IKBKB
ZBP1	UBA52
ZBP1	RELA
ZBP1	IRF7
CHRNB2	CHRNA4
IL6R	MAP2K6
IL6R	TYK2
IL6R	SHC1
IL6R	IL6
IL6R	JAK2
IL6R	IL6ST
IL6R	FOXO1
IL6R	SRC
PLAU	ITGB3
PLAU	ITGB2
PLAU	ITGB1
PLAU	ATP6AP2
PLAU	SRC
CCND1	MYC
CCND1	AKT1
CCND1	UBC
CCND1	UBA52
CCND1	RELA
CCND1	JAK2
CCND1	GATA3
CCND1	CCND3
CCND1	JUN
CCND1	E2F1
CCND1	UBB
CCND1	STAT6
CCND1	RPS27A
CCND1	TP53
CCND1	STAT3
CCND1	CREBBP
CCND1	HNF1A
CCND3	JAK2
NR3C2	HSP90AB1
NR3C2	CAPZA2
MPO	ELANE
MPO	PTGS1
MPO	TOLLIP
MPO	GALNS
MPO	PYCARD
MPO	C3
MPO	PRTN3
PLAT	ITGB2
PLAT	PLG
PLAT	F2
PLAT	SERPINE1
SCARB1	ABCA1
IL17A	IL10
IL17A	TNF
IL17A	IL6
IL17A	CXCL1
IL17A	FOXP3
C1QC	C1S
C1QC	C1QA
GHRL	INS
F2RL1	GNB1
F2RL1	BDKRB2
F2RL1	PIK3R1
F2RL1	AGTR1
F2RL1	SAA1
F2RL1	LTB4R
F2RL1	CCK
F2RL1	EDN1
F2RL1	ANXA1
F2RL1	AGTR2
F2RL1	AGT
F2RL1	GNG2
F2RL1	F2R
F2RL1	TAC1
F2RL1	F2
SAA1	CCL4
SAA1	GNB1
SAA1	CCL5
SAA1	BDKRB2
SAA1	PIK3R1
SAA1	CXCL2
SAA1	AGTR1
CAPZA2	SAA1
CAPZA2	INS
CAPZA2	HLA-DRA
CAPZA2	AGER
CAPZA2	HSP90AB1
CAPZA2	S100A12
CAPZA1	SAA1
CAPZA1	INS
CAPZA1	HLA-DRA
CAPZA1	AGER
CAPZA1	HSP90AB1
CAPZA1	S100A12
CAPZA1	CAPZA2
CAPZA1	HLA-DRB1
CAPZA1	NR3C2
CAPZA1	HMGB1
CAPZA1	HSP90AA1
CAPZA1	S100B
CAPZA1	APP
CD40LG	MAP3K14
CD40LG	BIRC2
CD40LG	TNFSF14
CD40LG	TRAF3
CD40LG	AKT1
CD40LG	TRAF6
CD40LG	PIK3R1
CD40LG	TNF
CD40LG	MAPK9
CD40LG	RELA
CD40LG	MAP3K1
CD40LG	ITGB2
CD40LG	MAPK8
CD40LG	TNFSF13B
CD40LG	CD40
VEGFA	VEGFC
ERBB2IP	UBC
IFNB1	IRF3
IFNB1	TYK2
IFNB1	MAVS
IFNB1	RELA
IFNB1	IRF7
MAP3K1	IKBKG
MAP3K1	MAP2K6
MAP3K1	TRAF3
MAP3K1	ITGB3
MAP3K1	TRAF6
MAP3K1	IKBKB
MAP3K1	MAVS
MAP3K1	MYD88
MAP3K1	TNF
MAP3K1	MAPK9
MAP3K1	IL1R1
MAP3K1	RELA
IL33	TRAF6
IL33	MYD88
IL33	IRAK4
CXCR3	CCL4
CXCR3	GNB1
CXCR3	CCL5
CXCR3	MAP2K6
CXCR3	BDKRB2
CXCR3	CXCL2
CXCR3	SAA1
CXCR3	POMC
CXCR3	CXCL1
CXCR3	ANXA1
CXCR3	CNR2
CST3	PRKCSH
CST3	TF
CST3	IL6
RELB	MAP3K14
RELB	UBC
RELB	TYK2
RELB	UBA52
RELB	RELA
RELB	JAK2
RELB	CHUK
RELB	NFKB2
RELB	UBB
RELB	IL12A
RELB	REL
RELB	RPS27A
RELB	IL12B
RELB	NFKB1
RELA	IKBKG
RELA	MYC
RELA	BIRC2
RELA	IRF3
RELA	UBC
RELA	TLR5
RELA	TRAF6
RELA	TYK2
RELA	IKBKB
RELA	ANGPT1
RELA	PIK3R1
RELA	CXCL2
RELA	MAVS
RELA	MYD88
RELA	TNF
RELA	UBA52
RELA	IL1R1
RELA	IL6
RELA	PPARA
RELA	SAA1
XIAP	IKBKG
XIAP	TNFAIP3
XIAP	BIRC2
XIAP	AKT1
XIAP	UBC
XIAP	IKBKB
XIAP	TNF
XIAP	UBA52
XIAP	TAB3
SELPLG	ITGB2
SELPLG	SELE
SELPLG	SELP
C1QA	C1S
PTGER4	GNB1
PTGER4	ADM
PTGER4	POMC
PTGER4	CRHR2
PTGER4	GNG2
PTGER4	CALCA
C1QB	C1S
C1QB	C1QA
C1QB	C1QC
TLR2	IKBKG
TLR2	TRAF6
TLR2	IKBKB
TLR2	IL10
TLR2	MYD88
TLR2	TNF
TLR2	IRAK4
TLR2	TLR6
TLR2	IL6
TLR2	RELA
TLR2	TIRAP
TLR2	TLR4
TLR2	CHUK
TLR2	IRAK1
TLR2	MAP3K7
TLR2	TLR1
TLR2	HMGB1
TLR2	TOLLIP
TLR2	CXCL8
TLR2	CD14
TLR3	IKBKG
TLR3	BIRC2
TLR3	IRF3
TLR3	MAP2K6
TLR3	IKBKE
TLR3	TRAF3
TLR3	UBC
TLR3	TRAF6
TLR3	IKBKB
TLR3	TICAM2
TLR3	MYD88
TLR3	UBA52
TLR3	IL6
TLR3	IRF7
TLR3	TLR7
TLR3	DDX58
TLR3	TAB3
TLR3	CHUK
TLR3	IRAK1
TLR3	MAP3K7
TLR3	TAB2
TLR3	CASP8
TLR3	UBE2V1
TLR3	TBK1
TLR3	UBE2N
TLR3	TLR8
TLR3	UBB
TLR3	HSP90B1
CD44	IRF3
CD44	IL10
TLR4	IKBKG
TLR4	BIRC2
TLR4	IRF3
TLR4	IKBKE
TLR4	TRAF3
TLR4	UBC
TLR4	TLR5
TLR4	TRAF6
TLR4	CASP1
TLR4	IKBKB
TLR4	TICAM2
TLR4	IL10
TLR4	MYD88
TLR4	TNF
TLR4	IRAK4
TLR4	TLR6
TLR4	UBA52
TLR4	IL6
TLR4	RELA
TLR4	MAP3K1
TLR4	IRF7
TLR4	TIRAP
TLR4	TAB3
TLR6	IKBKG
TLR6	TRAF6
TLR6	IKBKB
TLR6	MYD88
TLR7	TRAF6
TLR7	MYD88
TLR7	IRAK4
TLR7	IRF7
TLR8	TRAF6
TLR8	MYD88
TLR8	IRAK4
TLR8	IRF7
TLR8	TLR7
TLR8	IRAK1
TLR8	UBE2V1
TLR8	UBE2N
TLR9	IL10
TLR9	MYD88
TLR9	IL6
IL1B	CCL4
IL1B	CCL3
IL1B	TRAF6
IL1B	CASP1
IL1B	TYK2
IL1B	PIK3R1
IL1B	CXCL2
IL1B	TICAM2
IL1B	IL10
IL1B	MYD88
IL1B	TNF
IL1B	IRAK4
IL1B	IL1R1
IL1B	IL6
IL1B	NLRC4
IL1B	RELA
IL1B	CXCL1
IL1B	JAK2
IL1B	TLR4
IL1B	MMP9
IL1B	JUN
IL1B	IRAK1
IL1B	NFKB2
IL1B	PTGS2
IL1B	CCL20
IL1B	CASP8
IL1B	IL17A
IL1B	NLRP3
IL1B	MAPK11
IL1B	IL1RAP
IL1B	TOLLIP
IL1B	CXCL8
IL1B	IL13
IL1B	DEFB4A
IL1B	IL12A
IL1B	IL18
IL1B	ICAM1
IL1B	STAT3
IL1B	PIK3CA
GAL	CCL4
GAL	GNB1
GAL	CCL5
GAL	BDKRB2
GAL	CXCL2
GAL	AGTR1
GAL	SAA1
GAL	POMC
GAL	CXCL1
GAL	ANXA1
GAL	CNR2
GAL	CXCR3
GAL	AGTR2
GAL	AGT
GAL	CCL20
GAL	GNG2
GAL	CXCL8
GAL	CXCL10
GAL	PF4
GAL	APP
CEACAM1	ITGB2
CEACAM1	ITGB1
CEACAM1	ATP6AP2
CEACAM1	PLAU
CEACAM1	ITGAL
CEACAM1	FN1
CEACAM1	PLAUR
CEACAM1	ITGAV
IL1A	TRAF6
IL1A	CASP1
IL1A	IL10
IL1A	MYD88
IL1A	TNF
IL1A	IRAK4
IL1A	IL1R1
IL1A	IL6
IL1A	RELA
IL1A	MAP3K1
IL1A	JUN
IL1A	CHUK
IL1A	IRAK1
IL1A	NFKB2
IL1A	MAP3K7
IL1A	IL1RAP
IL1A	TOLLIP
IL1A	IL13
IL1A	IL18
IL1A	STAT3
IL1A	IL1B
TLR1	IKBKG
TLR1	IKBKB
TLR1	MYD88
TLR1	IRAK4
TLR1	TLR6
TLR1	TIRAP
TLR1	CHUK
TLR1	IRAK1
HBA1	HBB
TYK2	IL22
IL18	CASP1
IL18	IL10
IL18	TNF
IL18	MAPK9
IL18	NLRC4
IL18	RELA
IL18	MAPK8
IL18	JUN
IL18	NFKB2
IL18	NLRP3
IL18	IL13
IL18	IL15
IL13	TYK2
IL13	IL10
IL13	TNF
IL13	IL6
IL13	ITGB2
IL13	ITGB1
IL13	JAK2
IL13	IL33
IL13	GATA3
IL13	ANXA1
IL13	STAT1
IL13	FN1
IL13	IL17A
IL13	JAK1
IL13	TSLP
IL13	CXCL8
IL15	SHC1
IL15	JAK1
PARP1	UBC
PARP1	UBA52
EDN1	CCL4
EDN1	GNB1
EDN1	AKT1
EDN1	BDKRB2
EDN1	HIF1A
EDN1	PIK3R1
EDN1	AGTR1
EDN1	PPARA
EDN1	SAA1
EDN1	LTB4R
EDN1	CCK
EDN1	MAPK8
EDN1	JAK2
IL11	TYK2
IL11	JAK2
IL11	IL6ST
IL11	JAK1
IL10	CCL4
IL10	CCL3
IL10	CCL5
IL10	TYK2
IL10	CXCL2
GPR29	CCL20
CTSG	ELANE
CTSG	MMP9
CTSG	AGT
CTSG	PLAUR
CTSG	MMP1
CTSG	TOLLIP
CTSG	GALNS
CTSG	PYCARD
CTSG	C3
CTSG	PRTN3
CTSG	MPO
CTSG	RETN
C1QBP	KNG1
CX3CL1	CCL4
CX3CL1	GNB1
CX3CL1	CCL5
CX3CL1	BDKRB2
CX3CL1	CXCL2
CX3CL1	SAA1
CX3CL1	POMC
CX3CL1	CXCL1
CX3CL1	ANXA1
CX3CL1	CNR2
CX3CL1	CXCR3
CX3CL1	AGTR2
CX3CL1	AGT
CX3CL1	CCL20
CX3CL1	GNG2
CX3CL1	CXCL8
CX3CL1	CXCL10
CX3CL1	PF4
CX3CL1	APP
CX3CL1	GAL
CX3CL1	KNG1
CX3CL1	CCL21
CX3CL1	C3
CX3CL1	CCL13
CX3CL1	C5
CX3CL1	BDKRB1
CD3E	GNB1
CD3E	SHC1
CD3E	HLA-DRA
CD3E	JUN
HBB	CST3
HBB	CXCL1
HBB	MMP9
IFNA1	IRF7
CD40	BIRC2
CD40	TRAF3
CD40	AKT1
CD40	TRAF6
CD40	IKBKB
CD40	PIK3R1
CD40	IL10
CD40	TNF
CD40	MAPK9
CD40	IL6
CD40	RELA
CD40	MAP3K1
CD40	MAPK8
TP73	MYC
TP73	UBC
TP73	CASP1
TP73	UBA52
TF	PRKCSH
TF	LDLR
TF	UBC
TF	TFR2
TF	AGTR1
TF	UBA52
PTK2	GNB1
PTK2	VEGFA
PTK2	ITGB3
PTK2	PIK3R1
PTK2	SHC1
PTK2	ITGA4
PTK2	ITGB1
PTK2	JAK2
PTK2	SRC
PTK2	FN1
INSR	AKT1
INSR	PIK3R1
INSR	SHC1
INSR	INS
INSR	PTPN1
INSR	PTPN11
INSR	SOCS3
TNFSF14	MAP3K14
TNFSF14	BIRC2
EGR1	IRF3
EGR1	IRF7
EGR1	JUN
EGR1	STAT2
EGR1	PPARG
EGR1	TP53
EGR1	MAPK3
EGR1	OASL
APOB	PRKCSH
APOB	LDLR
APOB	UBC
APOB	AGTR1
APOB	TLR6
APOB	UBA52
APOB	TF
APOB	IL6
APOB	SAA1
APOB	CST3
APOB	ITGB2
APOB	INS
APOB	SPP1
APOB	TLR4
APOB	TFRC
APOB	FN1
APOB	PTPN11
APOB	CSF1
APOB	UBB
APOB	HSP90B1
APOB	ALB
APOB	APP
APOB	RPS27A
APOB	KNG1
APOB	CBL
APOB	LRP2
APOB	APOE
APOB	C3
APOB	BMP4
APOB	APOA1
APOB	PROC
CD14	IKBKG
CD14	BIRC2
CD14	IRF3
CD14	IKBKE
CD14	TRAF3
CD14	UBC
CD14	TRAF6
CD14	IKBKB
CD14	TICAM2
CD14	MYD88
CD14	TLR6
CD14	UBA52
CD14	ITGB2
CD14	IRF7
CD14	ITGA4
CD14	ITGB1
CD14	TIRAP
CD14	TAB3
CD14	TLR4
CD14	CHUK
CD14	IRAK1
CD14	MAP3K7
CD14	TAB2
CD14	TLR1
CD14	CASP8
CD14	PTPN11
CD14	UBE2V1
CD14	TBK1
CD14	UBE2N
CD14	TOLLIP
CD14	UBB
APOE	PRKCSH
APOE	LDLR
APOE	TF
APOE	IL6
APOE	CST3
APOE	SPP1
APOE	ABCA1
APOE	FN1
APOE	CSF1
APOE	HSP90B1
APOE	ALB
APOE	APP
APOE	KNG1
APOE	LRP2
CRHR2	GNB1
CRHR2	ADM
CRHR2	POMC
CRHR2	UCN3
TXN	MAP2K6
TXN	TXNIP
TXN	TRAF6
TXN	TNF
TGFA	INS
TGFA	AREG
PTGES	PTGS2
PTGES	PTGS1
CFTR	CCL4
CFTR	GNB1
CFTR	LDLR
CFTR	UBC
CFTR	AGTR1
CFTR	UBA52
CFTR	TF
CFTR	EDN1
CFTR	AGT
CFTR	TFRC
CFTR	F2
CFTR	UBB
CFTR	CCL11
CFTR	RPS27A
CFTR	CBL
CFTR	LRP2
CFTR	APOB
CFTR	CD4
TP53	MYC
TP53	VEGFA
TP53	AKT1
TP53	UBC
TP53	HIF1A
TP53	TRAF6
TP53	CASP1
TP53	BDNF
TP53	CD44
TP53	MAPK9
TP53	UBA52
TP53	FOXO3
TP53	NLRC4
TP53	BCL2
TP53	MAPK8
TP53	STEAP3
TP53	TP73
TP53	TXN
TP53	JUN
TP53	PTGS2
TP53	MAPK10
TP53	CASP8
TP53	HMGB1
TP53	PTK2
TP53	HSP90AA1
TP53	MAPK11
TP53	NFKBIB
TP53	UBB
TP53	BIRC5
TP53	STAT6
TP53	BAX
TP53	PPARG
TP53	RPS27A
IL23A	TYK2
IL23A	PIK3R1
IL23A	RELA
IL23A	JAK2
IL23A	STAT1
IL23A	SOCS3
IL23A	STAT6
IL23A	STAT3
IL23A	PIK3CA
IL23A	IL12B
HNF1A	MYC
HNF1A	MAPK8
HNF1A	MAPK3
HNF1A	CREBBP
SLC11A2	HAMP
IL1R1	TRAF6
IL1R1	PIK3R1
IL1R1	TICAM2
IL1R1	IL10
IL1R1	MYD88
IL1R1	IRAK4
IL12A	TYK2
IL12A	IL10
IL12A	JAK2
IL12A	IL6ST
IL12A	NFKB2
IL12A	STAT1
IL12A	JAK1
IL12A	NOS2
IL12A	IL13
TRIM25	IKBKG
TRIM25	IRF3
TRIM25	IKBKE
TRIM25	TRAF3
TRIM25	UBC
TRIM25	TRAF6
TRIM25	IKBKB
TRIM25	MAVS
TRIM25	CD44
TRIM25	UBA52
TRIM25	RELA
TRIM25	MAP3K1
TRIM25	IRF7
TRIM25	HLA-DRA
TRIM25	DDX58
TRIM25	CHUK
TRIM25	NFKB2
TRIM25	STAT1
TRIM25	HLA-DRB1
TRIM25	CASP8
TRIM25	JAK1
TRIM25	TBK1
TRIM25	RNF135
IL12B	TYK2
IL12B	PIK3R1
IL12B	IL10
IL12B	RELA
IL12B	JAK2
IL12B	NFKB2
IL12B	STAT1
IL12B	JAK1
IL12B	SOCS3
IL12B	NOS2
IL12B	IL13
IL12B	IL12A
IL12B	STAT6
IL12B	STAT3
IL12B	PIK3CA
IL12B	IL1B
IL12B	IL4
TNFSF10	IKBKG
TNFSF10	IKBKB
TNFSF10	PIK3R1
TNFSF10	MAP3K1
TNFSF10	CHUK
TNFSF10	CASP8
TNFSF10	CFLAR
TNFSF10	TNFRSF11B
TNFSF10	PIK3CA
TNFSF10	MAPK3
TNFSF10	RIPK1
TNFSF10	TRAF2
KDR	VEGFC
KDR	VEGFA
KDR	ITGB3
KDR	PGF
KDR	ANGPT1
KDR	PIK3R1
KDR	SHC1
KDR	ITGB1
KDR	SRC
KDR	PTK2
KDR	PTPN11
KDR	HSP90AA1
KDR	MAPK11
KDR	PDGFB
KDR	NOS3
KDR	FLT1
KDR	FGF2
KDR	CBL
KDR	PIK3CA
FTH1	CST3
FTH1	CXCL1
FTH1	MMP9
FTH1	TFRC
FTH1	HBB
MT2A	IRF3
MT2A	CD44
MT2A	IRF7
MT2A	HLA-DRA
MT2A	HLA-DRB1
MT2A	TRIM25
MT2A	VCAM1
MT2A	ICAM1
MT2A	OASL
ICAM1	IRF3
ICAM1	IL10
ICAM1	TNF
ICAM1	IL6
ICAM1	ITGB2
ICAM1	IRF7
ICAM1	HLA-DRA
ICAM1	HLA-DRB1
ICAM1	ITGAL
ICAM1	SELE
ICAM1	TRIM25
ICAM1	CXCL8
ICAM1	STAT6
ICAM1	VCAM1
GFI1	MYC
MTRR	MTHFR
MTRR	MTR
IL1RN	IL10
IL1RN	MYD88
IL1RN	IL1R1
IL1RN	IRAK1
IL1RN	IL1RAP
IL1RN	TOLLIP
IL1RN	STAT3
IL1RN	IL1B
IL1RN	IL1A
IL1RN	IRAK3
APP	CCL4
APP	GNB1
APP	VEGFC
APP	VEGFA
APP	CCL5
APP	PRKCSH
APP	BDKRB2
APP	PIK3R1
APP	CXCL2
APP	AGTR1
APP	MAPK9
APP	TF
APP	FOXO3
APP	IL6
APP	SAA1
APP	RELA
APP	POMC
APP	CST3
APP	INS
APP	LTB4R
APP	CCK
APP	CXCL1
APP	MAPK8
APP	SPP1
APP	EDN1
APP	ANXA1
APP	AGER
APP	CNR2
APP	CXCR3
APP	AGTR2
APP	NFKB2
APP	S100A12
APP	TGFB2
APP	AGT
APP	CAPZA2
APP	MAPK10
APP	CCL20
APP	CASP8
APP	FN1
APP	HMGB1
APP	GNG2
APP	CALCA
APP	PDGFB
APP	CSF1
APP	F2R
APP	TAC1
APP	PLG
APP	F2
APP	CXCL8
APP	CXCL10
APP	HSP90B1
APP	F2RL1
APP	PF4
APP	ALB
APP	S100B
SCGB1A1	FN1
LEP	TNF
LEP	ADIPOQ
LEP	IL6
LEP	POMC
LEP	INS
LEP	JAK2
LEP	PTPN1
LEP	PTPN11
LEP	GHRL
LEP	SOCS3
CTH	ENSP00000381231
CFLAR	BIRC2
CFLAR	CASP8
CMA1	AGT
CMA1	MMP1
TRPA1	ENSP00000459962
PTPN1	ITGB3
PTPN1	AKT1
PTPN1	TYK2
PTPN1	PIK3R1
PTPN1	SHC1
PTPN1	INS
PTPN1	JAK2
PTPN1	IFNB1
PTPN1	TXN
PTPN1	SRC
SH2B3	JAK2
CCL2	VEGFA
CCL2	CXCL2
CCL2	IL10
CCL2	TNF
CCL2	IL6
CCL2	RELA
CCL2	CXCL1
CCL2	JUN
CCL2	IL17A
CCL2	CXCL8
CCL2	CXCL10
CCL2	IL13
CCL2	CSF2
CCL2	VCAM1
CCL2	ICAM1
CCL2	STAT3
CCL2	IL1B
CCL2	IL4
CCL3	CCL4
E2F1	AKT1
E2F1	CCND3
E2F1	NGF
CCL5	CCL4
CCL5	GNB1
NLRC4	NLRP1
NLRC4	CASP1
NLRC4	NAIP
NOD2	IKBKG
NOD2	TNFAIP3
NOD2	NLRP1
NOD2	BIRC2
NOD2	MAP2K6
NOD2	TRAF6
NOD2	CASP1
NOD2	IKBKB
NOD2	ERBB2IP
NOD2	MAVS
NOD2	TAB3
NOD2	CARD9
NOD2	CHUK
NOD2	MAP3K7
NOD2	TAB2
NOD2	MAP2K3
NOD2	UBE2V1
NOD2	MAPK11
NOD2	UBE2N
LRP2	LDLR
LRP2	UBC
LRP2	AGTR1
LRP2	UBA52
LRP2	TF
LRP2	CUBN
LRP2	TFRC
LRP2	UBB
LRP2	RPS27A
LRP2	CBL
PLG	VEGFC
PLG	VEGFA
PLG	ANGPT1
PLG	BDNF
PLG	ITGB2
PLG	TEK
PLG	PLAU
PLG	MMP9
PLG	NGF
PLG	TGFB2
PLG	FN1
PLG	PLAUR
PLG	PDGFB
PLG	LAMA3
PLG	MMP1
NOD1	IKBKG
NOD1	TNFAIP3
NOD1	BIRC2
NOD1	MAP2K6
NOD1	TRAF6
NOD1	CASP1
NOD1	IKBKB
NOD1	TAB3
NOD1	SUGT1
NOD1	CARD9
NOD1	CHUK
NOD1	MAP3K7
NOD1	TAB2
NOD1	CASP8
NOD1	MAP2K3
NOD1	UBE2V1
NOD1	MAPK11
NOD1	UBE2N
NOD1	NOD2
NOD1	BIRC3
NOD1	MAPK14
SRC	CCL4
SRC	GNB1
SRC	VEGFA
SRC	ITGB3
SRC	AKT1
SRC	UBC
SRC	PIK3R1
SRC	FGFR2
SRC	SHC1
SRC	NTF3
SRC	UBA52
SRC	RELA
SRC	ITGA4
SRC	ITGB1
SRC	MAPK8
SRC	JAK2
SRC	EDN1
CRP	ADIPOQ
CRP	IL6
CRP	C1S
CRP	INS
CRP	C1QA
