entrezgene	logFC_SLE	PValue_SLE
28415	0.170110658433883	0.0524082736453567
37801	-0.378213701157237	0.0524167519975188
24577	0.494153287235189	0.0524737792512835
39282	-0.363662715921436	0.0524777521006343
11344	0.573371647717422	0.0524916005490819
23940	0.0831492993256397	0.0525053824936496
43356	-0.139383994274607	0.0525132648572765
22671	0.579928408834679	0.0525265557315127
52392	-0.591139859945754	0.0525660187352517
47531	0.135288133588997	0.0525800323032864
10692	0.61163290590095	0.0526304342192208
53716	0.133086919103564	0.0526777585881717
26972	0.06731844225398	0.0527054412359443
45021	0.244879327828792	0.0527171596018065
3781	-0.591631187200022	0.0527503944588595
53060	0.710652402332551	0.0528009705435407
50058	0.719252102026322	0.0528009711054638
5215	0.726015412551882	0.0528009752749606
32618	0.727743905634745	0.0528009764816862
3215	0.0947337354941318	0.0528133206322378
33883	0.20826885514801	0.0528134462497178
25620	0.329214371975237	0.0528322892365416
13366	0.445658129065401	0.0528523537552216
25722	0.0961009942570784	0.0528553390924323
46842	-0.402281470343518	0.0528727369070072
31334	0.120975497294133	0.0529102022309993
30533	-0.271417313748381	0.0529234477797718
16197	0.207986658423443	0.0529527822255353
49055	-0.282850823572692	0.0529865348457482
38410	-0.30205919657806	0.0529903373627924
28627	0.0992544349407954	0.0529954593569927
27837	0.141757034522324	0.0530267893210573
28187	-0.570408438052939	0.0530379305817455
9155	-0.517614147312906	0.0530615873911589
51080	0.15191946456259	0.0530669609485661
35194	0.107088919097482	0.0530993566603462
14893	0.548312345235692	0.0531099823493745
14718	0.268479583909664	0.0532125673259492
25275	0.408656966999252	0.0532135963844692
9455	-0.121206760101556	0.053232315270192
7418	0.208900721112746	0.0532394008967962
6708	-0.144015602554486	0.0532892418187276
6850	-0.45628121588685	0.0532924350496496
14849	0.20696887523102	0.0533400400438167
28316	-0.146737660746696	0.0533653844010163
20290	-0.354733523653269	0.053368428867334
49115	-0.133083566767417	0.0533781818863919
60094	0.0911345374510277	0.0533787442198587
61019	0.419171244296216	0.0533815723638487
49840	0.186504400641645	0.0533862451760686
40915	0.104942167219682	0.0534017710371021
34523	0.382240563477262	0.0534326291183429
8359	0.0828120825911551	0.0534403482378057
6870	0.16575061369184	0.0534487410500042
38934	-0.510813400383236	0.0534517630378721
41386	-0.135374722264944	0.0534536627988337
33731	0.136118288871046	0.0534760622820191
37564	0.0903921085021925	0.0534834830031717
30973	0.162705046178394	0.0534912463925859
40096	-0.147950373080243	0.053517617535896
31223	-0.489182054863716	0.0535226665712096
47069	-0.523475856581291	0.0535387716647127
33085	0.338356705776106	0.053541537219017
10058	-0.10532669005964	0.0535496457509204
51251	0.33421910753626	0.0535806992218231
7267	0.418454552126092	0.0536744025468168
1165	0.444860068423876	0.0536782935007457
27334	-0.151092972688038	0.0536877325145658
13927	0.400589104981038	0.0537110842225525
4411	-0.366152842557773	0.0537291655084292
11174	-0.553517966427699	0.0537623868302119
39940	0.109824292490008	0.0537656927572289
14418	0.215489678491861	0.0537689245999123
34485	-0.417492456351658	0.0538429649241771
31062	-0.411971034999544	0.0539171436392033
21689	0.434344666705117	0.0539330219822322
41391	0.147075344594424	0.053935312007635
9714	0.264246659722929	0.0539436380226142
47194	0.0839568793614625	0.0540044830786097
60257	-0.0586105450595632	0.0540184850525651
3325	-0.121460582153219	0.0540443049035014
490	-0.187943336097337	0.0540738532064862
25951	-0.103971517836748	0.0540848069818811
15516	-0.134349583312459	0.0540957171058864
46454	0.118430454455093	0.0541290060303824
46987	-0.1532862012357	0.0541650328070383
6823	0.614469452393961	0.0541950905138784
26155	-0.322055306612299	0.054216418161504
12403	-0.281129190426511	0.0542488195581275
50728	-0.300741646819601	0.0542534716999056
45055	-0.184722027475171	0.0542549263250718
19296	-0.0734689604962329	0.0542745857926184
28127	0.666621894730829	0.0542919077666417
31458	0.677846124538219	0.0542919085328262
39726	-0.168316782822797	0.0543809577846289
27875	-0.399970489969484	0.0543817527531409
3354	0.0900734743153225	0.0544422769207695
44927	0.678124748346417	0.0544855908406441
48445	0.672947120169334	0.0544855951270304
51528	0.685368739021363	0.0544855967655406
9469	0.688741570320333	0.0544855972880938
52424	0.677210415215404	0.0544855980324687
9376	0.680671989129234	0.0544855980765158
11730	0.687213866941799	0.0544855988652497
52271	0.69099047852038	0.0544855990436079
17296	0.69636434275913	0.0544855992264342
42207	0.689937540979144	0.0544855992901244
13988	0.686924407676244	0.0544855998210067
53649	0.684922500699036	0.0544856013943773
52036	0.687348875892526	0.054485601576682
22469	0.689604409358859	0.0544856019414427
18554	0.69753647747612	0.0544856028380378
20555	0.695288534480488	0.0544856036491681
15338	0.703012009781297	0.0544856046548949
5554	0.702624790555074	0.0544856053067808
40776	0.70410112797159	0.0544856059242792
61252	0.7120441906047	0.0544856065875907
32279	-0.104984231415338	0.0545127193716579
51768	0.533255104465975	0.0545525102588363
23103	-0.39884537110685	0.0545603200684299
59824	0.0966496954363987	0.0545661609322329
17268	-0.171232610207802	0.0546134326540644
30868	-0.364127184231418	0.05461401674516
36088	0.201204169113013	0.0546300481537691
9315	-0.375914299459241	0.0546687134862972
19245	0.516045473381669	0.0547368620144819
35876	-0.618990646729392	0.0547541741586444
27392	0.55700020109898	0.0547802531397419
23841	-0.22351716524637	0.0547802873264144
34857	0.685403554730006	0.0548439300005316
21129	0.682914312191878	0.0548439301031812
17492	0.687039255083175	0.0548439307611915
21150	0.695688631112832	0.0548439309801674
6502	0.703428671217897	0.0548439318731312
30236	0.718703374735006	0.0548439336460776
48783	0.26137532333383	0.0548532199017749
11682	-0.100529822505495	0.054863327860359
35573	-0.250280617830009	0.0549213363798445
27160	0.229540127528629	0.0549341260292228
33997	0.541125063632227	0.0549453750393422
15674	-0.0618789795478477	0.0550083074520344
15440	-0.600393698893749	0.0550108134338321
21555	0.490563228718469	0.0550601369455056
5581	0.130778167335154	0.055063314645244
26708	0.656459269582714	0.0550766129583222
17696	-0.232511680558171	0.0550771863504934
48732	0.262429160092495	0.0550777021538751
29762	0.0808676230222073	0.0551356052616874
27058	-0.592376818635735	0.0551813295180867
1577	-0.12150835812006	0.0551907232921897
53358	0.494080179530079	0.0551915825334931
30692	-0.555210784871627	0.0551975180452967
38240	0.228028747319597	0.0552055350669986
2038	-0.138444906590938	0.055234004533152
43940	-0.135036313381216	0.0552422389120959
49542	0.314181671305122	0.0553050701213976
46878	-0.518159291149068	0.0554171546502447
22404	-0.0964116724533985	0.0554487857539931
27589	-0.316960548948925	0.0554606442530346
32900	-0.669806977840301	0.0554648829442343
24172	-0.666639055726068	0.055464883021847
37704	-0.667163163140937	0.0554648899907495
26633	-0.670492634381451	0.0554648900242886
31075	-0.67754367736737	0.0554648902645456
38236	-0.684339551255224	0.0554648907671385
16240	-0.687916757677416	0.0554648915036535
16261	-0.441850836772566	0.0554661327780062
2831	-0.15819398289462	0.0555130979600751
13225	0.154415068997881	0.0555201810628786
46675	0.206618720562691	0.0555257261057361
28582	0.0795183320367029	0.0555288937144531
31793	0.425031120331607	0.0555435199813207
45138	0.508565550028766	0.0555673681514966
17458	0.511973316983524	0.0556279417383705
21598	0.114194842234806	0.0556478963038007
7400	-0.120793437338628	0.055656237963359
46954	0.416082634074479	0.0556921758817854
7324	0.327924135633911	0.0557071675023128
21483	0.486639802872411	0.0557076206670549
23218	-0.591442430314651	0.0557088371490601
4377	-0.266446207992384	0.0557360619333213
23084	0.409676429129267	0.0557651694432943
21532	-0.15432392488074	0.0557813804190076
3351	-0.426007192504663	0.0557860729825593
41836	-0.421106434114126	0.0558259950838363
30393	0.63501364123994	0.0558781548753899
17377	0.618990633400993	0.055878154923072
35832	0.634152195497273	0.0558781550918124
19897	-0.540364330642021	0.0559187445359979
61170	0.202559567526204	0.0559252098598027
39257	-0.117635352938707	0.0559528011601562
32927	0.294688974001396	0.0559752610404076
12141	-0.618021648426544	0.0559785075437368
34319	0.428158104159356	0.055985148207575
1401	0.220708336007895	0.056008719559355
17731	-0.369346267916269	0.0560413632978542
27826	-0.113870274292421	0.0560428207902623
3508	-0.45315958880171	0.0560451635655112
5339	-0.603314411573154	0.0561296511499531
48107	0.0724717969446297	0.056157681094978
24459	0.0849392522762854	0.0561745431708065
48435	0.0878721204826823	0.056189274832982
2946	-0.393780449073703	0.0562005922691931
33413	0.420458730186717	0.0562487038059996
6278	-0.752831029072837	0.0563364780094362
45994	-0.0831122868383177	0.0563551315784183
44912	0.547168250831217	0.0563568579260761
5975	-0.594502524125952	0.0563712757773643
49557	-0.624504281052644	0.0564053459113528
45988	-0.646618330843967	0.0564053471551897
195	0.092221186216351	0.0564058043238815
50349	-0.126066169661261	0.0564197109074103
31987	0.16297704700505	0.0564647088206151
9692	-0.17114733911971	0.0564997264822371
19034	0.142149804314304	0.056506488341729
42319	0.110618914069718	0.0565109486131189
35120	-0.180875147576748	0.0565340199997445
46674	0.294200092920261	0.0565495997154623
51217	0.116581773198608	0.0565772001178366
9303	-0.147132339146358	0.0565877058450216
32256	0.278561219376134	0.0566007890003069
24022	0.161203122878026	0.0566234829223941
33929	0.3191807900809	0.0566881072350258
19304	-0.209699651414129	0.0567245729710011
10958	-0.310320456618435	0.0567532111806799
26860	-0.561526462212415	0.0567550341193176
22487	0.101101852890221	0.0567862905652645
28523	0.443889381539702	0.0568660853024135
39414	-0.509205751940878	0.0569031665709006
19935	-0.221093501210115	0.0569034375840389
14847	0.216399180262646	0.0570064134836615
52119	0.612347162649213	0.0570077420584206
378	-0.192823407499698	0.057152870915763
18929	-0.631478790812386	0.057157016090501
4644	-0.639114780822696	0.0571570162160375
3017	-0.67120754537796	0.0571570188195953
53401	0.0993363066506145	0.0571701242940804
49108	0.157925720606607	0.0571711897429904
15941	0.0911824507808001	0.0571794512373854
50992	0.585445733390025	0.0571916478286328
23070	-0.319019838654714	0.0572118835300038
29712	0.146050693051495	0.0572351207965598
19532	0.156139592212492	0.0572487564777621
51658	0.6252315499138	0.0572571462363021
37438	-0.56440250651442	0.0572921860875893
36712	0.119647703339893	0.0573190310112215
4592	-0.223377334105902	0.0573378710016514
60908	0.358903601904842	0.0573883536707106
59915	0.59346115597156	0.0574012295568912
47065	0.196112502430726	0.0574318724883595
9293	0.170752215160958	0.0574338409774613
20751	0.187698442306229	0.0574519056576087
21117	0.398394030983263	0.057507453144708
2578	-0.117482541916839	0.0575174540397304
3255	-0.124800356451451	0.0575339835845869
21224	0.581124994490796	0.0575364477021301
9097	0.618660853972216	0.0575400067316413
48039	-0.260302835543953	0.0575713903008665
50229	0.395912037587285	0.057594330798927
45175	0.224786216730903	0.0576619037744533
53453	0.543160298102761	0.0576799965848366
49857	-0.577950091834114	0.0576872336644817
43369	0.0833946224745595	0.0577599002630432
8080	-0.161519960739522	0.0577611180647876
42703	0.221577311788805	0.0577681431668205
29533	-0.526418414119495	0.0577771100580943
6727	0.193590939409159	0.0578016852809329
3277	0.0621419076675399	0.0578199762645581
5346	-0.272994819720671	0.0578333495592325
40760	-0.338373312535385	0.0578464580820016
12237	-0.0832132046803378	0.0578791181979419
19778	0.357216002777207	0.0579030588766209
19822	0.204097622465755	0.0579035750197738
60895	0.105367068118776	0.0579048792737581
38362	0.225623357749946	0.057914504105644
47685	0.322252279298734	0.0579151933713883
20484	0.153789644542774	0.0579155120872028
27053	0.339135305908221	0.0579451882384114
18279	-0.284667815923087	0.0579714087376421
4489	0.590560445170155	0.0579719403981383
39210	0.468975659918069	0.0580231665133202
46130	0.39775327459677	0.0580235777203932
21596	0.127831909140176	0.0580400516144843
34682	-0.426166688655071	0.0580428745155406
39069	-0.0594275397631755	0.0580440846197516
22426	0.118789120876518	0.0580540871604776
26100	0.144318298962986	0.0580712569037152
23093	-0.401449207368751	0.058084818725956
48112	-0.151445398272289	0.0581083882230782
14045	-0.0995673282689654	0.0581271589483879
53674	0.116687550990707	0.0581429147180625
28681	-0.0806633428703855	0.0581658489228233
23971	-0.152511041712754	0.0581980758980428
43933	0.231220066145499	0.0582006273562279
14798	-0.0907745562177271	0.0582442487324349
7584	0.077223499480805	0.0582447228245317
24955	0.439408226775464	0.0582485715869634
52741	0.459967348668222	0.0582594199150491
25993	0.15199812488996	0.0582662045507395
43368	0.0926504844031851	0.0582975371626512
4437	-0.691871142525921	0.0583048222589372
8533	-0.693982136219002	0.0583048226659466
53068	-0.702246014427588	0.058304823176371
32075	-0.693975276144639	0.0583048235639551
14822	-0.691454433277637	0.0583048242838182
38796	-0.691835936476524	0.0583048243996551
21629	-0.699762898426006	0.058304824909284
53315	-0.701274096262593	0.0583048252889266
42089	-0.699452603842229	0.058304825320494
2237	-0.700421273396681	0.0583048253241524
28578	-0.699947361199688	0.0583048255470769
20446	-0.701496944601713	0.0583048259267625
41409	-0.705557853838448	0.0583048259835211
52175	-0.697593885513351	0.058304826028381
42718	-0.703655061041586	0.0583048264635989
200	-0.706415766449996	0.0583048271889307
28381	-0.706764886467696	0.0583048273151793
9074	-0.712414180742262	0.0583048278315037
41577	-0.714550450877763	0.0583048289635759
17423	0.067835980032681	0.05830939435351
42205	-0.29591838435239	0.0583288381042891
37495	-0.260504054196438	0.0583308175195639
41760	0.568659391149642	0.0583643047990891
29970	-0.598119371432832	0.0584461754304965
6804	0.192605870086313	0.058503532067772
25445	0.295730723531985	0.0585700431421717
35277	-0.599604746150966	0.0585934116792683
47831	0.147616858045309	0.0585949358599106
44463	0.58337828580596	0.0586063159833114
10928	0.308012684210405	0.0586107797560876
10812	-0.111835850664768	0.0586811965967017
41662	-0.625156406194186	0.0586992028515505
24430	0.384910609183309	0.0587113347306035
43303	0.103490186089181	0.0587438080246757
29184	0.100368228481868	0.0587534584911896
35783	-0.327795717274104	0.0587829354016089
14895	0.525343305015345	0.0587922110142982
33862	0.14093447184921	0.0588471103437413
43854	-0.293750031208176	0.0589047536848118
29049	-0.236171484445744	0.0589172820067507
53633	0.109644372035285	0.0589604937395948
20421	-0.209322955490315	0.0590300794967682
50418	0.167314102077787	0.0590958639868069
44669	0.260459494378901	0.0591343089530423
24594	0.296999968815095	0.0591932451261601
34584	0.319368957687429	0.0592565942503492
46696	-0.501379176128995	0.059281779933196
25045	-0.672620020272812	0.0593090347716032
60771	-0.677257535144631	0.0593090351253846
21487	-0.675259781491416	0.0593090352927031
39931	-0.682159766797521	0.0593090365266151
1078	-0.682739803033016	0.0593090366350445
1083	-0.683163681472876	0.0593090368271162
28433	-0.69334238228366	0.0593090379984737
35440	-0.704223338073952	0.0593090389814729
47780	-0.112209572158253	0.0593860082453224
26814	0.168183815464025	0.0593953526808707
44634	0.0862880710641376	0.0594742934112559
10987	0.236827413172183	0.0594900458762374
25519	0.550079090633385	0.0595255441534
48527	-0.495922544618926	0.05953392702576
53478	0.118965105129863	0.0595511009694856
781	-0.425772378794827	0.0595657843385328
45011	0.366654587384798	0.0596404012087795
24928	0.408672377482952	0.0596555737004582
26715	0.379049620484779	0.0596776631547986
13815	0.0920761348610227	0.0597214514969161
35883	0.635657555736041	0.0597613104231912
38520	0.655870313437415	0.0597613122343856
31034	0.660524447497421	0.0597613144257245
20356	-0.123844798257614	0.059767326626868
59216	0.210064222580409	0.0597949147263357
20076	-0.448898734292787	0.0598312011791552
1263	0.104975927500946	0.0598382145201826
19853	-0.231621164508673	0.0598933830771853
26385	0.154771888653112	0.0598946146336598
25652	-0.153038800501029	0.0599098469060658
33619	-0.327946718036044	0.0599392703709753
28451	-0.224916713739877	0.0599511178676295
60759	-0.393455639827128	0.0600084929949312
51873	-0.236386887155134	0.0600390534462943
11109	-0.446265981925014	0.0600397454719092
26990	0.154407250489255	0.0600525335882333
840	-0.210997128096652	0.060068297134058
18849	-0.325423456060947	0.0600715151197459
37101	0.342472651809577	0.0600832829597649
8321	0.263241337104763	0.0600921279754695
44182	0.128417025219474	0.0601331792852559
11135	0.33728996367522	0.060196568633101
10031	-0.165598525033302	0.0602057597552948
34163	-0.439243006061914	0.0603232262529686
30061	-0.0856486166579281	0.060333184705588
3334	0.336846340177021	0.0603802822106502
5528	0.161042169483647	0.0603986700356939
20627	0.144559152678011	0.060406203716068
47970	0.422352738366739	0.0604080561965831
49320	0.120090693100787	0.0604229814449017
49661	0.261314140224596	0.0604515319864482
35567	-0.496886629498917	0.0604803472042499
42926	-0.143316566203689	0.060503271720476
41632	-0.287192885833926	0.060516202186524
35311	-0.0838962633802069	0.0605203760680728
22944	-0.425894951465112	0.0605245124307386
40434	0.0899294508324956	0.0605379350872803
10463	0.0821940924021879	0.0605427350346273
6999	-0.090426118285123	0.0605500574082433
10714	0.307311315265786	0.0605664966328107
27464	0.623643733396415	0.0605745037297049
12818	0.0994855006929507	0.0606117623630746
2817	-0.598256908459112	0.0606221250318383
833	-0.145256471606271	0.060636570344755
17236	-0.316863544993957	0.0606494077767717
37612	-0.104574316106094	0.0606800682754293
380	-0.146836562504932	0.0607433967140034
39332	0.0909941050932105	0.0607709545254805
13516	-0.577296230030091	0.0608443771562724
24059	0.142427571428932	0.0608729315698606
61462	-0.126586929338118	0.0608785097856671
49017	0.108292670815877	0.0609029845401945
1893	-0.16504285280507	0.0609162709252129
2323	0.143310854670852	0.0609310421372195
23479	-0.161234869346509	0.0609513726525295
41558	-0.108697867655128	0.0609854911775872
1728	-0.424425415072048	0.0609905683596777
22839	0.43460459866988	0.0610134144363436
38114	0.231877073871839	0.0610138758981935
42088	0.374986994224741	0.0610297528792797
14728	-0.0968676310287814	0.0610329018858339
24531	-0.295756977901653	0.0610365937315255
60608	0.600987373437204	0.0610800263873418
45255	-0.0942354355221043	0.0610967763578806
43020	-0.674509203347764	0.0611220862743432
7844	-0.68043145654306	0.0611220870617591
627	-0.687151633726575	0.0611220897870547
43158	-0.69266669213341	0.061122090226757
45682	-0.694799098993486	0.0611220902579242
39621	-0.696632939770675	0.0611220906982334
59423	-0.707011319788043	0.0611220921785795
23243	-0.708378539490141	0.0611220922424982
28558	-0.709425084060605	0.0611220923263691
31908	-0.433553040207678	0.0611381912444112
28604	0.0999185187679427	0.0611439648427318
12944	-0.162445914156171	0.0611679227891103
41856	0.126608167480205	0.0612075773120229
50634	0.484905782151615	0.0613177060827941
35582	0.424295185222797	0.0613485725349422
24617	0.448314428054862	0.0613982029533471
38163	-0.254862069886586	0.0614319114788393
35119	-0.0997359914514827	0.0614662250526867
10615	0.348379509491801	0.0614934902135189
59359	-0.0964652346327448	0.0614943278377243
15432	0.129202070564053	0.061527943252785
10909	0.147314073561158	0.0615892181730825
37424	0.446429158651897	0.0616361806510473
47614	-0.602194562112072	0.0616367840271036
5918	-0.609384504495344	0.0616367847492442
1806	0.234611655421051	0.0616584381676603
6848	-0.180446508159708	0.0617467585833389
41211	0.414979455726018	0.061747233534327
33996	0.403722488107231	0.061810940930758
40138	-0.359627211179624	0.0618561394436476
39669	0.183950690523733	0.0618563558760746
19593	-0.21825477134759	0.0618654233645033
28165	0.373288668672326	0.061870843947001
19403	-0.435787499298093	0.0618908528398144
2952	-0.122084644760854	0.0619058942328041
41637	-0.270371213859389	0.06190816069286
48817	-0.155642652957344	0.0619602474476059
44571	0.340916815487335	0.0619660434527437
50051	0.416868295462192	0.0620421737179266
46560	-0.433285173473351	0.0620423629968676
28018	0.206270578897988	0.0620513769936269
26783	-0.273233501302341	0.062052153569064
29214	-0.231487566474298	0.0620862987385901
4902	-0.172744683826186	0.0620871989568192
39615	0.119758728807633	0.0620888713692818
20252	-0.398149012217144	0.062095609904317
9305	0.139763448930096	0.0621049706462266
26788	0.49276929091105	0.062126051489189
33118	-0.595247738520389	0.062135267850683
50980	0.238839171331255	0.0621365468670639
1629	-0.066906843108152	0.062151831629842
1324	-0.066392958568283	0.0621764290043761
38154	0.287617380219893	0.0622133235642273
15710	-0.485864865568308	0.0622178993361357
45416	-0.496927481229814	0.0622738832711422
49548	0.2017285675453	0.0622740220252268
86	0.558575935849524	0.0623154742376189
10308	0.688475696382062	0.0623297895878287
25005	0.690629067979313	0.0623297912936227
53450	0.694138378501131	0.0623297921486371
18902	-0.361294084578786	0.0623482520167949
15760	-0.175009191211083	0.0623593707935738
34475	0.599548411393369	0.0623686813850143
27412	0.623825934606612	0.0623686826695234
5082	-0.0754283347434581	0.0623862517220421
29873	-0.341495137855374	0.0624339969851651
18402	0.566325735890616	0.0624672896510281
47174	0.641943107800044	0.0625043225522159
18559	0.440853177820132	0.062507402713236
6356	-0.124691554638577	0.0625340726948058
46397	0.569168528436784	0.0625342478832069
13153	0.58454105897756	0.062580232578232
51944	0.52090956666882	0.0626042622912169
16367	0.506376117584083	0.0626210882159114
21493	-0.145721285837116	0.0626507231214651
19158	0.25290288851206	0.0626716181296331
47897	-0.390783325806338	0.0627053959849842
51423	-0.581008954187091	0.0627559020700182
11715	0.310957376835459	0.0627886646247189
48085	0.22818525681852	0.0627975581639608
29288	-0.119328030630174	0.062814630470169
48588	-0.252426046608434	0.0628216267440567
19773	0.268083734578601	0.0629070993342849
11686	-0.265970493879107	0.0629429739235503
17130	0.223666303288934	0.0629878685680404
33287	-0.609099333931129	0.0629924421591954
48667	-0.165097251575298	0.0630031119859569
8904	-0.138773662402787	0.063013107247545
42731	0.0529602025243541	0.0630716904258906
46897	0.58842907763973	0.0630791990470193
1841	0.596363765234051	0.0630791997843925
16922	-0.255238132502675	0.0631273817523297
48484	0.100835673134988	0.0631496134331823
24082	0.641964185757527	0.0631650409415326
3431	0.635309213014539	0.0631650416017591
14988	0.65606475467526	0.0631650427508771
15889	0.653452883779978	0.0631650429215211
41131	0.636966666915867	0.0631650436416931
46869	-0.540934316999781	0.0631704591255618
7479	-0.23074362162832	0.063173645667894
15520	-0.265606836572909	0.0632253163945702
15402	-0.567302160471968	0.0632319151719624
39448	-0.109113394494443	0.0632326474779943
22215	-0.0795852335709946	0.0632330084102373
27598	-0.232496498573116	0.0632435163668258
12674	-0.286670819753017	0.0632463915028692
12799	0.0779874519988514	0.0632879105012136
8990	-0.626474371074699	0.0633136185171459
34788	-0.624396450849095	0.0633136203868281
29876	-0.642516198584811	0.0633136211370172
8253	-0.648274790814607	0.0633136220431279
15473	-0.652849801006438	0.0633136222780605
44016	-0.66301096743056	0.0633136228235981
16182	-0.665038511970468	0.0633136233859473
41631	0.0915525377073753	0.0633432601161208
46324	0.123944446850425	0.0633482443638771
42482	0.0646495164263263	0.0633564656134835
42053	-0.201977403457867	0.0633707338248434
35658	-0.217658882459197	0.0633798654729072
3251	0.487135054181747	0.0634081088599988
9219	0.197188100325575	0.0634238633625406
31078	-0.202023185684603	0.0634567564804984
48224	-0.117123676190021	0.0635066850776842
60774	-0.603560019456081	0.0635125183931458
20228	-0.620767978032962	0.0635125203759624
10205	-0.637955278702611	0.0635125213524911
7161	-0.635181058935084	0.0635125214062574
38179	-0.656795637133149	0.0635125229144788
19116	0.309698193424518	0.0635186581029176
47039	-0.614478273899546	0.0635253854755326
41292	0.193299199930126	0.0635301734749021
40922	-0.0912717540982049	0.0635316048421279
9177	-0.51063850608109	0.0637799729276454
38228	-0.0730016280061118	0.0638323224382458
21790	-0.57437008326913	0.0638330140014786
44542	0.0634240523292546	0.0638570072901199
9546	-0.253649376941406	0.0638742631403963
45136	0.411735696131262	0.0638854667378866
13917	0.562203440342886	0.0639081241611336
4849	0.0842269859810407	0.0639269840678922
40436	-0.382944961997088	0.0639282869153043
30731	0.446864533873937	0.0639439480297163
21865	0.821028265654465	0.0639646444304419
9787	-0.317377575493401	0.0639862204240693
26515	-0.159941864284773	0.0640122183674034
25463	0.210416544455851	0.0640485860569428
24435	0.438446913901095	0.0640954879194717
15923	-0.279215196463606	0.0641113777210454
49116	-0.2103845885111	0.0641129689417083
41314	0.203551452226203	0.0641339326827198
948	-0.572934716400144	0.0641598507034895
46661	-0.405653021093881	0.0641907691361897
53198	-0.477855819652929	0.0641942368542653
139	0.3315520842451	0.0642049787577892
52579	-0.0950996709716332	0.0642411571006741
19472	0.589070238919486	0.0642982687096905
60842	0.595638228448205	0.0643134668411215
29509	-0.0892528439793047	0.0643147480555073
16307	0.167639976648718	0.0643253275818644
25428	0.304570468532887	0.0643785412952803
48152	-0.155281378340619	0.064378972696638
23840	-0.117533927218197	0.0644055114157747
21428	-0.194485108005498	0.0644103516308666
10983	0.342290828172973	0.0644140997069157
16298	0.407385411114454	0.0644171037887622
37081	0.10054076553932	0.0644239016126893
27056	0.160645696719844	0.0644293959797779
45434	-0.334334434992231	0.0644909907222753
33354	0.188026852712556	0.064516173521143
39977	0.0765667287628198	0.0645744201443854
29855	-0.467816706485762	0.0646000786480072
42990	0.367380311947649	0.0646622397778006
51920	0.27374570942385	0.0646978539026798
6716	0.260948015061528	0.0647057465779696
32717	-0.0602584199805913	0.0648253093048135
45599	0.11950153019247	0.0648700388361686
33320	-0.25118820907621	0.0649224888082954
3392	0.131741386564353	0.0649257711648179
51501	-0.574024564098053	0.0649339167652855
45606	0.145198935990819	0.0649415943462902
18904	-0.626394160705452	0.0649682929238229
13713	-0.176627831601934	0.0649974899217916
61108	-0.432896623890835	0.0650300511669334
1100	-0.0714444376450856	0.065081548339238
44028	0.092044941647092	0.0650988070769076
23537	-0.440815064865456	0.0651233166916001
9288	0.120905951950705	0.0651701439757553
31321	0.486868612948953	0.0651919053216124
24846	0.0553302435004883	0.0652171709093334
21197	0.360603039081935	0.0652415209816108
29209	0.125423592055425	0.0652948452922188
43913	0.209190245769419	0.0653169693593985
22588	-0.0691491012203109	0.0653653604277879
32864	0.0802203124521571	0.0654004161665253
47953	-0.0799092512492131	0.0654629832286667
35186	-0.0904205836044626	0.0654670583700203
53601	-0.345899169116161	0.065514745271573
24409	0.657890915733019	0.0655290472448677
46831	0.660867813925296	0.0655290478171214
36641	0.661953267359493	0.0655290478503566
60158	0.663411915432553	0.0655290480512476
1765	0.657783688503676	0.0655290485428596
59716	0.673377388454575	0.0655290530279391
61346	0.0934096110946546	0.0655340969406725
17210	-0.360981973556432	0.0655473078763645
10290	0.175961100802343	0.0655833695649205
31937	-0.443534834503578	0.0655849813600968
2162	0.102465969033081	0.0655873370643707
32809	0.295462589909992	0.0656297651091348
5789	-0.460225835687763	0.065705915823848
13823	0.159745815110967	0.0657274432550698
20745	-0.289491246191861	0.0657313086945114
1071	0.127128648295635	0.0657833594138285
29520	0.100459466307586	0.0657858752883792
28760	0.485139350721903	0.0658425640543608
19001	0.65461910210681	0.0658594037030282
46649	0.651129892562458	0.0658594056792215
10628	0.67216100956637	0.0658594057907188
21026	0.672994536477813	0.0658594066030695
28753	0.679487286461455	0.065859407918511
1212	0.683427501586069	0.0658594092751116
52130	0.693342443984053	0.0658594148437048
26856	0.498996808300482	0.0658825037968002
27622	0.364867570247847	0.0659309999607403
18670	-0.40343300823108	0.0660160035604642
9247	0.284729609818537	0.0660532595070007
17947	-0.159668586943828	0.0660663636241162
22370	-0.390371395394652	0.0660944118425583
34392	0.626022342949975	0.0661051677059698
13961	-0.54902369797069	0.0661294829412111
49323	0.167074213263282	0.066143522967351
53123	-0.224546830136952	0.0661693047617393
5590	-0.566068713908088	0.0662323513770331
21884	0.474133232781866	0.0662700347837873
33832	-0.616069057402927	0.0662717862872799
50873	-0.551476369170983	0.0662732610373564
49564	0.149293552764952	0.0662946161900632
4250	-0.597708457267362	0.0663410506713863
61242	-0.554566757803406	0.0663427397018156
8368	-0.0993725691750033	0.0663560033783334
33067	-0.28020042077277	0.0663723746213392
26875	0.0785031262996995	0.0663741823719921
59255	-0.337345331305374	0.0663795146289263
2424	-0.568764953930603	0.0664110664323667
4266	-0.349078630465532	0.0664620642703971
24306	0.490540024455656	0.066482433735718
21322	-0.466379331997903	0.0664917141542604
29771	0.539691310721477	0.0665148661862602
43244	-0.522820908957616	0.0665385491769567
53498	0.326825098165052	0.066566720576207
10347	-0.56383141003157	0.0665689784856157
32383	0.10762915142647	0.0665959088563345
